user_id,product_id,Quantity,rating
10602,P100276,1,1
10602,P100302,2,2
10603,P100066,3,2
10603,P100109,2,2
10603,P100231,4,3
10603,P100375,4,3
10603,P100477,4,3
10604,P100149,2,2
10604,P100214,3,2
10604,P100290,4,3
10604,P100300,4,3
10604,P100407,2,2
10605,P100117,3,2
10605,P100269,3,2
10605,P100303,4,3
10605,P100341,3,2
10605,P100419,3,2
10605,P100432,4,3
10605,P100441,6,3
10606,P100108,5,3
10606,P100239,4,3
10607,P100056,1,1
10607,P100077,2,2
10607,P100190,2,2
10607,P100358,4,3
10607,P100409,3,2
10608,P100002,3,2
10608,P100136,4,3
10608,P100168,3,2
10608,P100348,2,2
10608,P100356,2,2
10608,P100378,3,2
10608,P100388,2,2
10608,P100466,2,2
10609,P100063,3,2
10609,P100286,1,1
10609,P100356,2,2
10609,P100390,5,3
10609,P100455,6,3
10610,P100077,2,2
10610,P100213,3,2
10610,P100218,4,3
10611,P100135,5,3
10611,P100148,4,3
10611,P100483,1,1
10612,P100202,3,2
10612,P100294,4,3
10612,P100484,1,1
10612,P100487,4,3
10613,P100028,2,2
10613,P100224,5,3
10613,P100255,5,3
10613,P100299,1,1
10613,P100329,3,2
10613,P100371,2,2
10613,P100416,6,3
10614,P100026,4,3
10614,P100293,3,2
10614,P100372,3,2
10614,P100480,1,1
10615,P100281,3,2
10615,P100378,2,2
10616,P100157,4,3
10616,P100346,3,2
10616,P100428,1,1
10616,P100459,3,2
10617,P100106,4,3
10618,P100005,3,2
10618,P100074,3,2
10618,P100151,1,1
10618,P100358,3,2
10618,P100399,2,2
10619,P100004,1,1
10619,P100062,4,3
10619,P100259,5,3
10619,P100410,6,3
10619,P100456,3,2
10620,P100029,4,3
10620,P100052,1,1
10620,P100184,6,3
10620,P100300,3,2
10620,P100318,2,2
10620,P100484,2,2
10621,P100032,3,2
10621,P100069,2,2
10621,P100185,3,2
10621,P100252,2,2
10621,P100259,4,3
10621,P100274,4,3
10621,P100485,3,2
10622,P100036,3,2
10622,P100110,3,2
10622,P100116,2,2
10622,P100218,3,2
10623,P100109,2,2
10623,P100168,3,2
10623,P100252,6,3
10623,P100348,5,3
10623,P100364,3,2
10623,P100389,4,3
10623,P100393,1,1
10624,P100216,4,3
10624,P100338,5,3
10625,P100124,5,3
10625,P100292,3,2
10625,P100397,3,2
10626,P100360,1,1
10626,P100384,2,2
10626,P100392,2,2
10627,P100224,3,2
10627,P100374,4,3
10627,P100432,2,2
10628,P100180,4,3
10628,P100208,3,2
10628,P100389,1,1
10629,P100010,8,4
10629,P100028,5,3
10629,P100296,3,2
10629,P100313,4,3
10629,P100378,3,2
10629,P100392,5,3
10629,P100491,1,1
10630,P100038,4,3
10630,P100069,6,3
10630,P100113,3,2
10630,P100133,5,3
10630,P100426,3,2
10631,P100115,4,3
10631,P100202,2,2
10631,P100343,2,2
10632,P100220,2,2
10632,P100402,1,1
10633,P100062,1,1
10633,P100219,4,3
10633,P100295,1,1
10633,P100299,2,2
10633,P100383,7,4
10634,P100004,1,1
10634,P100126,5,3
10634,P100261,2,2
10634,P100404,2,2
10634,P100418,3,2
10635,P100043,3,2
10635,P100169,5,3
10635,P100224,2,2
10635,P100318,3,2
10635,P100355,4,3
10635,P100456,1,1
10636,P100103,2,2
10636,P100196,3,2
10636,P100279,1,1
10636,P100420,5,3
10636,P100462,1,1
10637,P100135,3,2
10637,P100201,2,2
10637,P100256,2,2
10638,P100236,7,4
10638,P100413,3,2
10639,P100033,2,2
10639,P100116,4,3
10639,P100246,4,3
10639,P100374,2,2
10639,P100425,3,2
10639,P100427,2,2
10639,P100443,3,2
10639,P100460,3,2
10640,P100004,2,2
10640,P100411,5,3
10641,P100008,2,2
10641,P100032,2,2
10641,P100055,2,2
10641,P100090,5,3
10641,P100102,3,2
10641,P100172,1,1
10641,P100463,1,1
10642,P100059,4,3
10642,P100284,3,2
10643,P100037,4,3
10643,P100114,2,2
10643,P100332,4,3
10643,P100375,3,2
10643,P100431,3,2
10643,P100452,4,3
10644,P100156,4,3
10644,P100294,1,1
10644,P100322,4,3
10644,P100340,4,3
10644,P100351,4,3
10644,P100401,3,2
10644,P100477,2,2
10645,P100068,3,2
10645,P100137,2,2
10645,P100391,6,3
10645,P100440,1,1
10646,P100001,1,1
10646,P100031,4,3
10646,P100100,3,2
10646,P100259,2,2
10646,P100434,2,2
10646,P100490,6,3
10647,P100108,1,1
10647,P100110,4,3
10647,P100207,2,2
10648,P100061,3,2
10648,P100091,4,3
10648,P100142,2,2
10648,P100219,3,2
10649,P100076,4,3
10649,P100211,5,3
10649,P100215,2,2
10649,P100356,5,3
10650,P100150,2,2
10650,P100241,3,2
10650,P100254,2,2
10650,P100284,5,3
10651,P100104,4,3
10651,P100122,6,3
10651,P100341,2,2
10652,P100207,2,2
10652,P100260,3,2
10652,P100389,1,1
10652,P100435,5,3
10652,P100465,2,2
10652,P100482,2,2
10652,P100483,2,2
10653,P100123,3,2
10653,P100273,2,2
10653,P100274,3,2
10653,P100284,2,2
10653,P100369,1,1
10654,P100050,5,3
10654,P100146,3,2
10654,P100336,1,1
10654,P100477,3,2
10655,P100020,8,4
10655,P100068,2,2
10655,P100235,3,2
10655,P100457,5,3
10656,P100049,6,3
10656,P100094,4,3
10656,P100245,4,3
10656,P100280,5,3
10656,P100327,2,2
10656,P100386,5,3
10656,P100454,2,2
10656,P100461,3,2
10657,P100099,3,2
10657,P100141,2,2
10657,P100313,1,1
10657,P100344,2,2
10657,P100408,2,2
10657,P100416,3,2
10658,P100130,2,2
10658,P100193,3,2
10658,P100286,5,3
10658,P100409,2,2
10659,P100163,1,1
10659,P100372,3,2
10659,P100490,2,2
10660,P100341,3,2
10660,P100371,4,3
10660,P100384,2,2
10661,P100038,2,2
10661,P100386,3,2
10661,P100483,3,2
10662,P100024,2,2
10662,P100036,3,2
10662,P100088,4,3
10662,P100112,3,2
10662,P100279,6,3
10662,P100454,3,2
10663,P100363,5,3
10663,P100367,2,2
10663,P100444,2,2
10664,P100175,4,3
10664,P100438,2,2
10664,P100463,4,3
10665,P100005,3,2
10665,P100044,2,2
10665,P100077,3,2
10665,P100101,2,2
10665,P100149,3,2
10665,P100187,3,2
10665,P100295,3,2
10665,P100387,4,3
10665,P100410,2,2
10665,P100474,3,2
10666,P100260,2,2
10667,P100035,2,2
10667,P100158,5,3
10667,P100365,1,1
10668,P100070,4,3
10668,P100152,2,2
10668,P100193,5,3
10668,P100299,5,3
10668,P100328,3,2
10668,P100468,3,2
10669,P100136,2,2
10669,P100154,3,2
10670,P100004,2,2
10670,P100065,4,3
10670,P100120,1,1
10670,P100295,3,2
10670,P100304,3,2
10670,P100409,3,2
10670,P100410,5,3
10670,P100433,2,2
10671,P100029,2,2
10671,P100057,3,2
10671,P100100,2,2
10671,P100193,3,2
10671,P100214,5,3
10671,P100398,2,2
10671,P100478,3,2
10671,P100481,3,2
10672,P100029,5,3
10672,P100085,3,2
10672,P100325,2,2
10672,P100409,4,3
10673,P100066,3,2
10673,P100136,4,3
10673,P100147,1,1
10673,P100173,4,3
10673,P100343,3,2
10673,P100481,3,2
10674,P100054,2,2
10674,P100175,3,2
10675,P100093,1,1
10675,P100215,4,3
10675,P100247,3,2
10675,P100378,2,2
10675,P100462,2,2
10676,P100069,1,1
10676,P100092,3,2
10676,P100268,6,3
10676,P100277,3,2
10676,P100302,3,2
10676,P100431,2,2
10677,P100033,5,3
10677,P100061,3,2
10678,P100105,2,2
10678,P100215,3,2
10678,P100332,3,2
10678,P100387,3,2
10679,P100100,4,3
10679,P100212,2,2
10679,P100215,3,2
10679,P100342,3,2
10679,P100401,5,3
10679,P100482,4,3
10680,P100116,2,2
10680,P100140,3,2
10680,P100305,7,4
10680,P100489,2,2
10681,P100017,2,2
10681,P100102,6,3
10681,P100242,2,2
10681,P100256,3,2
10681,P100359,1,1
10681,P100390,4,3
10681,P100439,2,2
10682,P100034,4,3
10682,P100165,4,3
10682,P100217,1,1
10682,P100394,5,3
10683,P100013,3,2
10683,P100097,1,1
10683,P100133,2,2
10683,P100222,1,1
10683,P100267,2,2
10683,P100269,5,3
10683,P100400,2,2
10683,P100422,3,2
10684,P100021,2,2
10684,P100174,3,2
10684,P100187,1,1
10684,P100201,2,2
10684,P100261,3,2
10684,P100303,2,2
10684,P100310,1,1
10684,P100465,5,3
10684,P100496,4,3
10685,P100017,3,2
10685,P100280,3,2
10686,P100274,4,3
10686,P100333,2,2
10686,P100352,1,1
10686,P100455,4,3
10687,P100001,2,2
10687,P100063,4,3
10687,P100204,2,2
10687,P100389,3,2
10687,P100402,3,2
10687,P100426,4,3
10687,P100470,4,3
10687,P100480,3,2
10687,P100484,3,2
10688,P100012,4,3
10688,P100126,3,2
10688,P100149,4,3
10688,P100225,2,2
10688,P100255,6,3
10688,P100387,2,2
10689,P100027,2,2
10689,P100030,1,1
10689,P100196,3,2
10689,P100215,5,3
10689,P100228,5,3
10689,P100292,2,2
10690,P100004,1,1
10690,P100135,2,2
10690,P100142,4,3
10690,P100149,3,2
10690,P100151,1,1
10690,P100155,3,2
10690,P100176,4,3
10690,P100285,2,2
10690,P100344,3,2
10690,P100461,4,3
10691,P100249,1,1
10692,P100041,1,1
10692,P100306,4,3
10693,P100251,9,5
10693,P100260,3,2
10694,P100136,4,3
10694,P100155,3,2
10694,P100297,3,2
10694,P100319,4,3
10694,P100320,1,1
10695,P100084,2,2
10695,P100251,2,2
10695,P100305,3,2
10696,P100062,5,3
10696,P100083,2,2
10696,P100100,1,1
10696,P100294,1,1
10696,P100309,1,1
10696,P100489,1,1
10697,P100063,4,3
10697,P100206,5,3
10697,P100334,2,2
10698,P100091,3,2
10698,P100168,1,1
10698,P100169,2,2
10698,P100229,2,2
10698,P100274,4,3
10698,P100498,3,2
10699,P100025,3,2
10699,P100055,4,3
10699,P100082,4,3
10699,P100113,4,3
10699,P100115,5,3
10699,P100140,5,3
10699,P100256,5,3
10699,P100474,2,2
10700,P100030,4,3
10700,P100254,2,2
10700,P100271,4,3
10700,P100374,2,2
10701,P100126,3,2
10701,P100129,3,2
10701,P100191,2,2
10701,P100200,3,2
10701,P100438,2,2
10702,P100002,1,1
10702,P100033,3,2
10702,P100092,2,2
10702,P100166,8,4
10702,P100236,3,2
10703,P100035,5,3
10703,P100151,2,2
10703,P100175,2,2
10703,P100182,5,3
10703,P100213,1,1
10703,P100355,1,1
10703,P100395,4,3
10704,P100053,3,2
10704,P100356,6,3
10704,P100392,2,2
10704,P100429,4,3
10705,P100067,4,3
10705,P100182,3,2
10705,P100341,2,2
10705,P100396,3,2
10706,P100080,3,2
10706,P100109,3,2
10706,P100143,4,3
10706,P100207,1,1
10706,P100283,3,2
10706,P100308,6,3
10706,P100457,4,3
10707,P100230,1,1
10707,P100311,4,3
10707,P100387,2,2
10707,P100416,2,2
10707,P100433,2,2
10708,P100089,3,2
10708,P100115,2,2
10708,P100123,4,3
10708,P100285,4,3
10708,P100299,7,4
10708,P100300,3,2
10709,P100377,2,2
10710,P100148,1,1
10710,P100186,5,3
10710,P100213,1,1
10710,P100228,2,2
10710,P100278,3,2
10710,P100310,2,2
10710,P100499,3,2
10711,P100043,3,2
10711,P100102,1,1
10711,P100194,3,2
10711,P100245,4,3
10711,P100270,4,3
10711,P100329,9,5
10711,P100330,1,1
10711,P100394,3,2
10711,P100458,5,3
10712,P100142,1,1
10712,P100471,2,2
10713,P100038,3,2
10713,P100152,3,2
10713,P100174,3,2
10713,P100199,4,3
10713,P100295,6,3
10713,P100370,3,2
10713,P100422,5,3
10714,P100000,2,2
10714,P100280,1,1
10714,P100379,3,2
10714,P100442,2,2
10715,P100065,5,3
10715,P100391,4,3
10715,P100427,1,1
10715,P100452,4,3
10716,P100009,5,3
10716,P100035,2,2
10716,P100041,2,2
10716,P100224,2,2
10716,P100236,4,3
10717,P100011,3,2
10717,P100018,3,2
10717,P100038,2,2
10717,P100100,3,2
10717,P100129,3,2
10718,P100013,4,3
10718,P100041,1,1
10718,P100103,3,2
10718,P100108,4,3
10718,P100128,2,2
10718,P100152,1,1
10718,P100260,2,2
10718,P100315,2,2
10718,P100358,1,1
10718,P100385,1,1
10719,P100009,2,2
10719,P100025,4,3
10719,P100027,4,3
10719,P100037,4,3
10719,P100244,3,2
10719,P100256,3,2
10719,P100290,2,2
10719,P100331,2,2
10719,P100472,1,1
10719,P100474,4,3
10719,P100491,2,2
10719,P100498,6,3
10720,P100028,5,3
10720,P100083,2,2
10720,P100095,3,2
10720,P100157,5,3
10720,P100223,2,2
10720,P100259,3,2
10720,P100296,4,3
10720,P100298,1,1
10720,P100332,2,2
10721,P100153,6,3
10721,P100198,1,1
10721,P100213,4,3
10721,P100238,3,2
10721,P100473,1,1
10722,P100230,2,2
10722,P100232,7,4
10722,P100263,4,3
10722,P100287,3,2
10722,P100341,5,3
10722,P100415,6,3
10723,P100025,4,3
10723,P100102,3,2
10723,P100118,2,2
10723,P100188,3,2
10723,P100230,3,2
10723,P100301,1,1
10723,P100366,6,3
10724,P100123,4,3
10724,P100471,2,2
10725,P100261,6,3
10725,P100485,2,2
10726,P100013,3,2
10726,P100093,3,2
10726,P100323,3,2
10726,P100430,3,2
10727,P100134,1,1
10727,P100136,2,2
10727,P100164,1,1
10727,P100348,2,2
10727,P100372,6,3
10727,P100481,3,2
10728,P100031,2,2
10728,P100116,4,3
10728,P100191,4,3
10728,P100220,2,2
10728,P100241,4,3
10728,P100481,3,2
10729,P100006,1,1
10729,P100057,5,3
10729,P100102,6,3
10730,P100036,2,2
10730,P100112,3,2
10730,P100165,7,4
10730,P100201,1,1
10731,P100068,6,3
10731,P100107,3,2
10731,P100166,4,3
10731,P100199,3,2
10731,P100345,3,2
10731,P100355,3,2
10731,P100370,4,3
10732,P100070,1,1
10732,P100087,4,3
10732,P100256,2,2
10732,P100490,4,3
10733,P100184,4,3
10733,P100495,1,1
10734,P100117,2,2
10734,P100151,1,1
10734,P100164,4,3
10734,P100223,1,1
10734,P100226,4,3
10734,P100336,3,2
10734,P100386,1,1
10734,P100389,4,3
10734,P100472,2,2
10735,P100025,5,3
10735,P100120,1,1
10735,P100248,5,3
10735,P100378,3,2
10735,P100410,2,2
10735,P100440,2,2
10736,P100050,4,3
10736,P100054,2,2
10736,P100258,4,3
10736,P100314,6,3
10736,P100320,3,2
10736,P100394,4,3
10737,P100266,2,2
10738,P100038,2,2
10738,P100192,1,1
10738,P100326,3,2
10738,P100338,3,2
10739,P100133,7,4
10739,P100135,4,3
10739,P100157,1,1
10739,P100264,2,2
10739,P100325,2,2
10739,P100376,3,2
10739,P100412,4,3
10739,P100441,1,1
10739,P100496,1,1
10740,P100076,1,1
10740,P100107,1,1
10740,P100225,3,2
10740,P100299,5,3
10740,P100316,4,3
10740,P100328,2,2
10740,P100409,3,2
10741,P100046,2,2
10741,P100172,5,3
10741,P100184,1,1
10741,P100339,4,3
10741,P100490,1,1
10741,P100493,1,1
10742,P100180,2,2
10742,P100201,2,2
10742,P100251,2,2
10742,P100339,3,2
10743,P100169,2,2
10743,P100383,4,3
10743,P100398,2,2
10744,P100095,1,1
10744,P100121,4,3
10744,P100153,3,2
10744,P100365,5,3
10744,P100435,3,2
10745,P100280,4,3
10745,P100283,2,2
10745,P100423,2,2
10746,P100071,2,2
10746,P100090,2,2
10746,P100133,4,3
10746,P100147,4,3
10746,P100215,4,3
10746,P100370,3,2
10746,P100483,2,2
10747,P100014,5,3
10747,P100021,4,3
10747,P100028,2,2
10747,P100150,4,3
10747,P100293,1,1
10747,P100395,4,3
10747,P100420,6,3
10748,P100094,3,2
10748,P100099,2,2
10748,P100149,4,3
10748,P100190,1,1
10748,P100206,1,1
10748,P100354,2,2
10749,P100117,1,1
10749,P100345,3,2
10749,P100389,1,1
10749,P100438,3,2
10750,P100058,4,3
10750,P100098,5,3
10750,P100102,5,3
10750,P100171,2,2
10750,P100267,3,2
10750,P100348,2,2
10750,P100380,5,3
10751,P100054,2,2
10751,P100416,2,2
10752,P100008,7,4
10752,P100125,2,2
10752,P100159,2,2
10753,P100001,1,1
10753,P100213,4,3
10753,P100338,2,2
10754,P100038,1,1
10754,P100135,4,3
10754,P100189,2,2
10754,P100314,2,2
10754,P100324,1,1
10754,P100465,2,2
10754,P100473,2,2
10755,P100112,2,2
10755,P100216,3,2
10755,P100264,4,3
10755,P100300,5,3
10755,P100338,5,3
10755,P100377,3,2
10755,P100433,5,3
10755,P100449,2,2
10756,P100024,2,2
10756,P100093,3,2
10756,P100154,3,2
10757,P100199,2,2
10757,P100205,4,3
10757,P100247,5,3
10757,P100314,3,2
10757,P100328,4,3
10757,P100331,3,2
10757,P100370,1,1
10757,P100421,3,2
10758,P100028,2,2
10758,P100061,3,2
10758,P100070,3,2
10758,P100100,2,2
10758,P100275,4,3
10758,P100288,2,2
10758,P100307,5,3
10758,P100379,2,2
10759,P100008,2,2
10759,P100018,4,3
10759,P100220,9,5
10759,P100312,2,2
10759,P100374,7,4
10760,P100079,4,3
10760,P100117,4,3
10760,P100297,2,2
10760,P100327,3,2
10760,P100354,4,3
10760,P100451,5,3
10761,P100251,3,2
10761,P100253,2,2
10761,P100254,3,2
10761,P100375,3,2
10762,P100016,2,2
10763,P100012,2,2
10763,P100035,2,2
10763,P100036,3,2
10763,P100428,3,2
10764,P100071,5,3
10764,P100255,3,2
10764,P100345,5,3
10764,P100359,3,2
10764,P100412,3,2
10765,P100005,1,1
10765,P100042,4,3
10765,P100174,3,2
10765,P100178,4,3
10765,P100247,7,4
10765,P100438,2,2
10766,P100135,2,2
10766,P100159,3,2
10766,P100223,1,1
10766,P100364,2,2
10766,P100482,8,4
10767,P100018,3,2
10767,P100060,4,3
10767,P100080,2,2
10767,P100199,3,2
10767,P100242,3,2
10767,P100260,3,2
10767,P100337,4,3
10767,P100401,1,1
10768,P100114,3,2
10768,P100121,4,3
10768,P100139,1,1
10768,P100196,4,3
10769,P100174,2,2
10769,P100187,3,2
10769,P100197,2,2
10769,P100200,1,1
10769,P100284,3,2
10769,P100320,3,2
10769,P100431,7,4
10769,P100475,3,2
10770,P100189,2,2
10770,P100204,1,1
10770,P100287,1,1
10770,P100326,4,3
10770,P100408,3,2
10771,P100321,2,2
10771,P100366,5,3
10771,P100463,9,5
10771,P100480,4,3
10772,P100047,3,2
10772,P100295,4,3
10772,P100344,2,2
10772,P100436,4,3
10772,P100441,2,2
10772,P100489,6,3
10773,P100112,2,2
10773,P100297,1,1
10773,P100306,2,2
10773,P100323,3,2
10773,P100366,2,2
10773,P100401,4,3
10774,P100103,3,2
10774,P100262,3,2
10774,P100324,3,2
10775,P100030,1,1
10775,P100231,6,3
10775,P100323,3,2
10775,P100367,6,3
10775,P100416,3,2
10775,P100434,3,2
10776,P100001,1,1
10776,P100076,6,3
10776,P100088,4,3
10776,P100164,3,2
10776,P100228,1,1
10776,P100271,2,2
10776,P100343,1,1
10776,P100347,1,1
10776,P100425,2,2
10777,P100081,1,1
10777,P100241,4,3
10777,P100287,2,2
10777,P100346,5,3
10777,P100446,2,2
10778,P100298,3,2
10778,P100479,3,2
10779,P100163,4,3
10779,P100189,2,2
10779,P100284,3,2
10779,P100430,1,1
10779,P100458,3,2
10780,P100086,3,2
10780,P100162,2,2
10780,P100219,1,1
10780,P100229,2,2
10780,P100298,3,2
10780,P100397,6,3
10780,P100434,2,2
10780,P100486,4,3
10781,P100080,4,3
10781,P100215,2,2
10781,P100388,2,2
10781,P100475,2,2
10782,P100092,3,2
10782,P100193,2,2
10782,P100245,2,2
10782,P100367,3,2
10782,P100382,5,3
10782,P100386,3,2
10783,P100030,3,2
10783,P100341,3,2
10783,P100342,3,2
10783,P100388,5,3
10784,P100212,5,3
10784,P100245,3,2
10784,P100278,3,2
10784,P100326,3,2
10784,P100366,2,2
10784,P100376,1,1
10784,P100457,2,2
10784,P100463,2,2
10785,P100127,3,2
10785,P100175,4,3
10785,P100219,5,3
10785,P100316,4,3
10786,P100010,1,1
10786,P100145,1,1
10786,P100185,3,2
10786,P100197,1,1
10786,P100342,4,3
10787,P100009,5,3
10787,P100010,2,2
10787,P100363,7,4
10787,P100381,1,1
10788,P100034,5,3
10788,P100203,3,2
10788,P100258,4,3
10788,P100310,1,1
10788,P100416,2,2
10789,P100039,4,3
10789,P100093,4,3
10789,P100144,4,3
10789,P100486,2,2
10790,P100074,3,2
10790,P100198,3,2
10790,P100202,4,3
10790,P100240,1,1
10791,P100260,2,2
10791,P100332,2,2
10791,P100345,4,3
10791,P100413,5,3
10792,P100054,6,3
10792,P100059,3,2
10792,P100361,3,2
10792,P100417,2,2
10793,P100047,2,2
10793,P100085,3,2
10793,P100208,1,1
10794,P100098,6,3
10794,P100346,5,3
10795,P100118,6,3
10795,P100199,3,2
10795,P100208,2,2
10795,P100213,2,2
10795,P100217,5,3
10795,P100288,2,2
10795,P100312,4,3
10795,P100436,2,2
10795,P100498,2,2
10796,P100199,2,2
10796,P100281,2,2
10796,P100334,2,2
10797,P100023,3,2
10797,P100033,8,4
10797,P100048,3,2
10797,P100481,2,2
10797,P100490,4,3
10798,P100041,3,2
10798,P100159,3,2
10798,P100191,1,1
10798,P100256,5,3
10798,P100372,3,2
10799,P100168,3,2
10799,P100312,2,2
10799,P100388,3,2
10800,P100314,3,2
10800,P100317,3,2
10800,P100497,2,2
10801,P100006,3,2
10801,P100078,2,2
10801,P100119,2,2
10801,P100192,3,2
10801,P100241,2,2
10801,P100339,2,2
10801,P100464,3,2
10802,P100002,3,2
10802,P100098,6,3
10802,P100325,2,2
10802,P100332,2,2
10802,P100345,7,4
10802,P100454,1,1
10803,P100005,3,2
10803,P100025,4,3
10803,P100043,1,1
10803,P100073,2,2
10803,P100098,5,3
10803,P100141,3,2
10803,P100144,3,2
