user_id,product_id,Quantity,rating
10803,P100224,3,2
10803,P100301,2,2
10803,P100314,3,2
10803,P100375,3,2
10804,P100079,2,2
10804,P100145,3,2
10804,P100246,1,1
10804,P100251,4,3
10804,P100333,4,3
10805,P100071,3,2
10805,P100153,1,1
10805,P100254,3,2
10805,P100459,2,2
10806,P100008,2,2
10806,P100160,4,3
10806,P100418,2,2
10806,P100497,2,2
10807,P100170,3,2
10807,P100177,1,1
10807,P100373,2,2
10808,P100091,5,3
10808,P100101,5,3
10808,P100152,3,2
10808,P100162,3,2
10808,P100177,3,2
10808,P100416,4,3
10809,P100160,2,2
10809,P100240,2,2
10809,P100285,1,1
10809,P100381,4,3
10809,P100463,1,1
10810,P100328,2,2
10810,P100415,5,3
10812,P100009,2,2
10812,P100089,3,2
10812,P100182,4,3
10812,P100202,3,2
10812,P100345,2,2
10812,P100359,2,2
10812,P100381,1,1
10812,P100484,3,2
10813,P100021,3,2
10813,P100072,5,3
10813,P100087,3,2
10813,P100246,4,3
10813,P100382,4,3
10813,P100438,5,3
10813,P100462,2,2
10814,P100161,2,2
10814,P100450,3,2
10814,P100473,4,3
10815,P100223,5,3
10815,P100434,2,2
10815,P100471,4,3
10815,P100486,4,3
10816,P100081,4,3
10816,P100157,1,1
10816,P100158,3,2
10816,P100296,4,3
10816,P100297,5,3
10816,P100355,2,2
10816,P100449,4,3
10817,P100044,2,2
10817,P100148,3,2
10817,P100204,3,2
10817,P100209,4,3
10817,P100413,3,2
10817,P100461,2,2
10818,P100016,4,3
10818,P100253,5,3
10818,P100265,3,2
10818,P100349,2,2
10818,P100418,2,2
10818,P100494,3,2
10819,P100151,1,1
10819,P100213,4,3
10819,P100222,2,2
10819,P100325,2,2
10819,P100382,2,2
10819,P100435,3,2
10820,P100102,3,2
10820,P100197,3,2
10820,P100269,3,2
10820,P100294,1,1
10821,P100115,2,2
10821,P100457,3,2
10822,P100102,5,3
10822,P100123,4,3
10823,P100031,3,2
10823,P100039,4,3
10823,P100134,4,3
10823,P100381,3,2
10823,P100387,3,2
10824,P100000,3,2
10824,P100171,4,3
10824,P100424,1,1
10824,P100497,4,3
10825,P100078,3,2
10825,P100134,4,3
10825,P100158,5,3
10825,P100177,3,2
10825,P100197,3,2
10825,P100206,5,3
10825,P100210,4,3
10825,P100236,4,3
10825,P100414,3,2
10826,P100141,4,3
10826,P100427,3,2
10826,P100435,1,1
10827,P100166,1,1
10827,P100337,4,3
10827,P100418,4,3
10827,P100435,4,3
10828,P100081,1,1
10828,P100416,5,3
10828,P100421,4,3
10828,P100432,4,3
10829,P100129,2,2
10829,P100196,2,2
10829,P100299,3,2
10829,P100371,2,2
10829,P100388,3,2
10829,P100456,5,3
10830,P100015,2,2
10830,P100057,4,3
10830,P100111,3,2
10830,P100129,3,2
10830,P100140,2,2
10830,P100430,5,3
10831,P100024,6,3
10831,P100078,1,1
10831,P100101,3,2
10831,P100243,4,3
10831,P100413,4,3
10831,P100414,3,2
10832,P100142,1,1
10832,P100248,4,3
10832,P100282,3,2
10833,P100012,2,2
10833,P100140,3,2
10833,P100142,1,1
10833,P100188,3,2
10834,P100054,3,2
10834,P100095,4,3
10834,P100118,2,2
10834,P100232,6,3
10834,P100467,3,2
10835,P100226,5,3
10835,P100299,3,2
10836,P100083,7,4
10836,P100088,2,2
10836,P100100,6,3
10836,P100114,2,2
10836,P100154,4,3
10836,P100178,4,3
10836,P100344,5,3
10836,P100352,2,2
10836,P100386,4,3
10837,P100000,5,3
10837,P100042,2,2
10837,P100212,6,3
10837,P100268,5,3
10837,P100305,1,1
10837,P100430,3,2
10838,P100049,3,2
10838,P100057,3,2
10838,P100139,2,2
10838,P100144,3,2
10838,P100203,5,3
10838,P100347,4,3
10838,P100426,2,2
10838,P100447,4,3
10838,P100449,1,1
10839,P100392,3,2
10840,P100048,3,2
10840,P100049,4,3
10840,P100238,1,1
10841,P100007,2,2
10841,P100051,3,2
10841,P100356,3,2
10841,P100474,1,1
10842,P100122,3,2
10842,P100224,2,2
10842,P100363,2,2
10842,P100379,4,3
10842,P100449,7,4
10842,P100470,4,3
10843,P100041,3,2
10843,P100342,2,2
10844,P100060,2,2
10844,P100299,4,3
10844,P100306,4,3
10845,P100108,2,2
10845,P100137,2,2
10845,P100182,3,2
10845,P100203,2,2
10845,P100261,2,2
10845,P100265,2,2
10845,P100454,2,2
10846,P100160,5,3
10846,P100371,4,3
10847,P100126,6,3
10847,P100403,3,2
10848,P100040,4,3
10848,P100200,1,1
10848,P100305,4,3
10848,P100354,3,2
10848,P100473,2,2
10849,P100301,3,2
10849,P100316,3,2
10849,P100355,2,2
10849,P100407,4,3
10849,P100484,2,2
10850,P100113,2,2
10850,P100284,2,2
10850,P100412,2,2
10851,P100054,1,1
10851,P100218,3,2
10851,P100379,2,2
10851,P100396,3,2
10851,P100407,2,2
10851,P100453,2,2
10852,P100080,1,1
10852,P100151,5,3
10852,P100172,4,3
10852,P100305,4,3
10852,P100440,4,3
10853,P100037,2,2
10853,P100258,4,3
10853,P100441,4,3
10854,P100138,2,2
10854,P100235,6,3
10854,P100249,3,2
10854,P100315,3,2
10854,P100321,3,2
10854,P100420,2,2
10855,P100085,1,1
10855,P100086,4,3
10855,P100140,5,3
10855,P100226,2,2
10855,P100227,1,1
10855,P100411,5,3
10855,P100431,4,3
10855,P100477,2,2
10856,P100111,4,3
10856,P100265,3,2
10856,P100307,2,2
10856,P100398,2,2
10857,P100043,1,1
10857,P100152,1,1
10857,P100177,3,2
10857,P100305,2,2
10857,P100315,2,2
10858,P100042,3,2
10858,P100083,1,1
10858,P100210,2,2
10858,P100256,5,3
10858,P100314,4,3
10858,P100423,3,2
10858,P100430,5,3
10858,P100467,4,3
10859,P100100,3,2
10859,P100261,2,2
10859,P100400,1,1
10859,P100430,4,3
10859,P100455,4,3
10859,P100458,3,2
10860,P100029,3,2
10860,P100211,2,2
10861,P100016,1,1
10861,P100243,3,2
10861,P100247,4,3
10861,P100298,2,2
10861,P100305,4,3
10861,P100415,3,2
10862,P100035,3,2
10862,P100149,2,2
10863,P100209,5,3
10863,P100264,4,3
10863,P100310,4,3
10863,P100430,4,3
10864,P100080,3,2
10864,P100222,4,3
10864,P100259,4,3
10864,P100355,6,3
10865,P100032,3,2
10865,P100149,2,2
10865,P100397,3,2
10865,P100415,1,1
10866,P100086,4,3
10866,P100167,3,2
10866,P100254,4,3
10866,P100257,1,1
10866,P100354,4,3
10866,P100391,2,2
10866,P100435,5,3
10867,P100037,4,3
10867,P100115,4,3
10867,P100136,4,3
10867,P100286,3,2
10867,P100356,4,3
10867,P100366,2,2
10868,P100143,4,3
10868,P100200,3,2
10869,P100075,2,2
10869,P100137,1,1
10869,P100271,2,2
10869,P100272,5,3
10869,P100341,2,2
10869,P100405,3,2
10870,P100046,4,3
10870,P100052,4,3
10870,P100106,1,1
10870,P100150,4,3
10870,P100188,2,2
10870,P100195,4,3
10870,P100264,1,1
10870,P100409,5,3
10871,P100062,4,3
10871,P100229,3,2
10871,P100266,2,2
10871,P100318,3,2
10871,P100324,2,2
10871,P100421,2,2
10871,P100449,3,2
10872,P100024,4,3
10872,P100186,1,1
10872,P100236,3,2
10872,P100315,2,2
10872,P100358,1,1
10873,P100001,2,2
10873,P100089,2,2
10873,P100169,3,2
10873,P100235,4,3
10873,P100428,2,2
10873,P100488,6,3
10874,P100026,3,2
10874,P100051,1,1
10874,P100078,5,3
10874,P100101,2,2
10874,P100239,2,2
10874,P100346,5,3
10874,P100402,1,1
10875,P100112,6,3
10875,P100236,3,2
10875,P100383,5,3
10876,P100060,4,3
10876,P100178,7,4
10876,P100245,2,2
10876,P100290,3,2
10876,P100335,5,3
10876,P100359,6,3
10876,P100399,3,2
10876,P100468,6,3
10877,P100209,5,3
10877,P100256,3,2
10877,P100266,2,2
10877,P100314,5,3
10877,P100334,5,3
10877,P100410,1,1
10877,P100435,2,2
10877,P100450,5,3
10877,P100453,7,4
10878,P100175,1,1
10878,P100344,4,3
10878,P100465,3,2
10878,P100478,4,3
10879,P100354,3,2
10879,P100370,1,1
10879,P100390,3,2
10879,P100446,6,3
10879,P100459,4,3
10879,P100469,2,2
10879,P100486,3,2
10880,P100121,2,2
10880,P100391,2,2
10880,P100409,1,1
10880,P100417,3,2
10880,P100447,3,2
10880,P100461,5,3
10881,P100238,10,5
10881,P100422,2,2
10881,P100457,4,3
10882,P100195,2,2
10882,P100198,5,3
10882,P100206,3,2
10882,P100211,1,1
10882,P100288,2,2
10882,P100291,4,3
10882,P100439,3,2
10882,P100466,1,1
10883,P100079,3,2
10883,P100128,1,1
10883,P100208,4,3
10883,P100291,2,2
10883,P100377,2,2
10883,P100396,5,3
10883,P100424,3,2
10883,P100456,2,2
10884,P100010,4,3
10884,P100281,5,3
10884,P100293,2,2
10885,P100060,4,3
10885,P100186,2,2
10885,P100249,5,3
10885,P100282,3,2
10885,P100361,2,2
10885,P100380,5,3
10886,P100185,1,1
10886,P100297,6,3
10886,P100332,3,2
10886,P100363,3,2
10886,P100449,3,2
10886,P100463,4,3
10887,P100024,2,2
10887,P100052,4,3
10887,P100084,5,3
10887,P100192,1,1
10888,P100022,4,3
10888,P100143,1,1
10888,P100197,6,3
10888,P100235,2,2
10888,P100392,1,1
10888,P100454,1,1
10889,P100029,1,1
10889,P100077,2,2
10889,P100300,2,2
10889,P100363,2,2
10890,P100064,4,3
10890,P100109,2,2
10890,P100243,4,3
10890,P100387,2,2
10890,P100389,4,3
10890,P100497,4,3
10891,P100160,7,4
10891,P100350,1,1
10891,P100388,3,2
10891,P100391,3,2
10892,P100068,2,2
10892,P100253,4,3
10892,P100400,3,2
10893,P100183,4,3
10893,P100226,2,2
10893,P100244,5,3
10893,P100268,4,3
10893,P100322,1,1
10894,P100043,5,3
10894,P100128,4,3
10894,P100137,3,2
10894,P100217,2,2
10894,P100483,3,2
10895,P100154,2,2
10895,P100172,3,2
10895,P100332,3,2
10896,P100013,3,2
10896,P100022,4,3
10896,P100056,3,2
10897,P100026,2,2
10897,P100225,3,2
10897,P100329,4,3
10897,P100381,6,3
10898,P100112,1,1
10898,P100295,3,2
10898,P100304,5,3
10898,P100441,1,1
10899,P100084,6,3
10899,P100227,4,3
10899,P100287,3,2
10899,P100383,4,3
10900,P100014,2,2
10900,P100022,4,3
10900,P100077,5,3
10900,P100101,3,2
10900,P100155,9,5
10900,P100366,1,1
10900,P100473,3,2
10901,P100177,4,3
10901,P100190,2,2
10901,P100216,1,1
10901,P100244,2,2
10901,P100407,2,2
10901,P100445,4,3
10902,P100071,5,3
10902,P100116,2,2
10902,P100233,2,2
10902,P100303,3,2
10902,P100305,3,2
10902,P100418,5,3
10902,P100430,2,2
10902,P100474,2,2
10903,P100063,1,1
10903,P100224,2,2
10903,P100294,1,1
10904,P100237,3,2
10904,P100259,2,2
10904,P100355,5,3
10905,P100069,3,2
10905,P100090,2,2
10905,P100164,3,2
10905,P100261,4,3
10905,P100268,2,2
10905,P100293,4,3
10905,P100347,6,3
10905,P100371,5,3
10906,P100093,3,2
10906,P100118,3,2
10906,P100227,2,2
10906,P100260,2,2
10906,P100271,3,2
10906,P100443,2,2
10907,P100064,3,2
10907,P100235,3,2
10907,P100413,6,3
10908,P100098,3,2
10908,P100224,1,1
10908,P100235,2,2
10908,P100251,3,2
10908,P100492,2,2
10909,P100060,5,3
10909,P100088,3,2
10909,P100162,3,2
10909,P100194,1,1
10909,P100231,2,2
10909,P100313,4,3
10909,P100428,7,4
10909,P100477,1,1
10909,P100491,4,3
10910,P100220,1,1
10910,P100290,2,2
10910,P100455,2,2
10911,P100085,3,2
10911,P100101,5,3
10911,P100234,2,2
10911,P100278,4,3
10911,P100294,5,3
10911,P100300,3,2
10911,P100315,2,2
10911,P100329,1,1
10911,P100469,1,1
10912,P100006,3,2
10912,P100201,4,3
10912,P100278,2,2
10912,P100281,6,3
10912,P100453,2,2
10912,P100492,3,2
10913,P100036,3,2
10913,P100164,3,2
10913,P100356,3,2
10913,P100357,3,2
10913,P100406,3,2
10914,P100053,3,2
10914,P100089,3,2
10914,P100195,3,2
10914,P100287,4,3
10914,P100294,4,3
10914,P100418,1,1
10915,P100013,4,3
10915,P100108,5,3
10915,P100125,5,3
10915,P100164,4,3
10915,P100188,2,2
10915,P100211,4,3
10915,P100310,5,3
10915,P100359,2,2
10915,P100380,3,2
10915,P100439,4,3
10915,P100446,6,3
10916,P100039,1,1
10916,P100056,2,2
10917,P100042,3,2
10917,P100089,5,3
10917,P100230,2,2
10918,P100103,2,2
10918,P100114,4,3
10918,P100189,2,2
10918,P100194,2,2
10918,P100279,1,1
10918,P100346,3,2
10918,P100401,5,3
10919,P100042,2,2
10919,P100337,1,1
10919,P100447,4,3
10920,P100030,4,3
10920,P100196,2,2
10920,P100354,3,2
10920,P100355,3,2
10921,P100222,2,2
10921,P100259,4,3
10921,P100348,3,2
10921,P100462,3,2
10922,P100017,1,1
10922,P100022,5,3
10922,P100148,3,2
10922,P100153,4,3
10922,P100207,5,3
10922,P100237,3,2
10922,P100247,5,3
10922,P100327,4,3
10922,P100385,3,2
10922,P100485,2,2
10923,P100065,5,3
10923,P100100,1,1
10923,P100197,4,3
10923,P100269,3,2
10923,P100360,5,3
10923,P100493,3,2
10924,P100123,5,3
10924,P100192,2,2
10924,P100205,3,2
10924,P100254,6,3
10924,P100364,4,3
10924,P100416,2,2
10925,P100003,3,2
10925,P100018,2,2
10925,P100046,1,1
10925,P100205,5,3
10925,P100208,3,2
10925,P100427,5,3
10926,P100002,3,2
10926,P100018,1,1
10926,P100192,3,2
10926,P100257,3,2
10926,P100370,2,2
10927,P100001,4,3
10927,P100030,9,5
10927,P100174,3,2
10927,P100333,1,1
10927,P100348,4,3
10927,P100418,3,2
10927,P100422,2,2
10928,P100010,5,3
10928,P100368,2,2
10928,P100468,4,3
10929,P100015,3,2
10929,P100307,3,2
10929,P100353,4,3
10929,P100454,3,2
10930,P100015,6,3
10930,P100023,4,3
10930,P100040,3,2
10930,P100050,3,2
10930,P100219,3,2
10930,P100343,7,4
10930,P100388,3,2
10930,P100394,3,2
10931,P100213,3,2
10931,P100268,2,2
10931,P100276,3,2
10931,P100299,1,1
10931,P100331,5,3
10931,P100335,2,2
10931,P100400,2,2
10932,P100060,3,2
10932,P100209,2,2
10932,P100224,2,2
10932,P100271,2,2
10932,P100275,2,2
10933,P100035,3,2
10933,P100088,3,2
10933,P100196,2,2
10934,P100028,8,4
10934,P100055,1,1
10934,P100093,3,2
10934,P100157,2,2
10934,P100321,4,3
10935,P100179,2,2
10935,P100188,4,3
10935,P100265,3,2
10935,P100338,2,2
10935,P100414,2,2
10936,P100059,2,2
10936,P100256,4,3
10936,P100381,2,2
10937,P100093,2,2
10937,P100145,1,1
10937,P100217,5,3
10937,P100244,4,3
10937,P100377,2,2
10937,P100402,2,2
10938,P100009,2,2
10938,P100120,3,2
10938,P100317,4,3
10938,P100324,1,1
10938,P100403,4,3
10938,P100443,2,2
10938,P100466,5,3
10939,P100075,1,1
10939,P100227,7,4
10939,P100446,5,3
10940,P100104,2,2
10940,P100120,3,2
10940,P100140,3,2
10940,P100224,3,2
10940,P100352,1,1
10940,P100487,6,3
10941,P100043,3,2
10941,P100086,1,1
10941,P100089,3,2
10941,P100155,4,3
10941,P100242,4,3
10941,P100317,4,3
10941,P100340,1,1
10941,P100353,3,2
10941,P100423,3,2
10942,P100027,1,1
10942,P100064,3,2
10942,P100131,3,2
10942,P100159,9,5
10942,P100186,2,2
10942,P100346,3,2
10942,P100499,2,2
10943,P100025,3,2
10943,P100037,3,2
10943,P100166,1,1
10943,P100320,3,2
10943,P100484,3,2
10944,P100149,3,2
10945,P100008,3,2
10945,P100221,2,2
10945,P100333,1,1
10945,P100499,2,2
10946,P100109,2,2
10946,P100223,6,3
10946,P100456,3,2
10946,P100495,4,3
10947,P100086,3,2
10947,P100115,4,3
10947,P100124,3,2
10947,P100406,5,3
10947,P100449,2,2
10948,P100139,4,3
10948,P100241,6,3
10948,P100421,3,2
10949,P100177,5,3
10949,P100204,3,2
10949,P100272,7,4
10949,P100329,3,2
10949,P100372,2,2
10949,P100390,3,2
10949,P100496,3,2
10950,P100058,1,1
10950,P100078,5,3
10950,P100169,3,2
10950,P100255,5,3
10950,P100256,1,1
10950,P100474,4,3
10951,P100031,3,2
10951,P100479,3,2
10952,P100120,4,3
10952,P100149,3,2
10952,P100221,2,2
10952,P100365,5,3
10953,P100207,2,2
10953,P100335,5,3
10954,P100150,3,2
10955,P100251,5,3
10955,P100326,6,3
10955,P100343,3,2
10956,P100017,1,1
10956,P100051,3,2
10956,P100102,2,2
10956,P100242,2,2
10956,P100361,3,2
10956,P100367,1,1
10956,P100447,3,2
10957,P100207,4,3
10957,P100262,2,2
10957,P100424,4,3
10958,P100023,3,2
10958,P100064,1,1
10958,P100067,6,3
10958,P100071,4,3
10958,P100306,4,3
10958,P100322,5,3
10958,P100443,2,2
10959,P100315,2,2
10959,P100409,3,2
10959,P100453,4,3
10960,P100048,1,1
10960,P100128,5,3
10960,P100210,2,2
10960,P100278,6,3
10961,P100297,2,2
10961,P100448,1,1
10962,P100056,3,2
10962,P100265,1,1
10962,P100354,3,2
10962,P100405,4,3
10962,P100430,3,2
10962,P100475,2,2
10963,P100085,1,1
10963,P100087,5,3
10963,P100193,2,2
10963,P100301,5,3
10963,P100339,3,2
10963,P100374,2,2
10963,P100490,2,2
10964,P100073,1,1
10964,P100308,2,2
10964,P100485,5,3
10965,P100003,3,2
10965,P100064,3,2
10965,P100098,2,2
10965,P100119,3,2
10965,P100425,7,4
10965,P100427,4,3
10965,P100459,2,2
10966,P100057,3,2
10966,P100133,3,2
10966,P100161,3,2
10966,P100178,5,3
10966,P100312,3,2
10966,P100315,1,1
10966,P100320,3,2
10966,P100419,6,3
10966,P100454,2,2
10967,P100010,1,1
10967,P100095,4,3
10967,P100142,1,1
10967,P100169,3,2
10967,P100215,3,2
10967,P100318,1,1
10967,P100473,4,3
10968,P100006,3,2
10968,P100039,2,2
10968,P100142,4,3
10968,P100172,2,2
10968,P100187,1,1
10968,P100274,4,3
10968,P100289,2,2
10968,P100422,5,3
10968,P100473,6,3
10969,P100017,4,3
10969,P100109,4,3
10969,P100199,6,3
10969,P100278,1,1
10969,P100284,1,1
10969,P100402,2,2
10969,P100435,5,3
10969,P100443,2,2
10969,P100499,3,2
10970,P100054,2,2
10970,P100086,9,5
10970,P100143,4,3
10970,P100169,5,3
10970,P100242,2,2
10970,P100300,3,2
10970,P100324,6,3
10970,P100339,3,2
10970,P100381,2,2
10970,P100422,4,3
10970,P100454,3,2
10971,P100153,2,2
10971,P100207,2,2
10971,P100337,1,1
10971,P100421,3,2
10971,P100454,1,1
10972,P100212,1,1
10972,P100216,3,2
10972,P100282,3,2
10972,P100309,4,3
10972,P100359,3,2
10973,P100006,3,2
10973,P100160,5,3
10973,P100258,3,2
10973,P100445,4,3
10973,P100488,4,3
10974,P100269,2,2
10974,P100455,4,3
10975,P100043,2,2
10975,P100116,1,1
10975,P100143,4,3
10975,P100265,2,2
10975,P100385,4,3
10975,P100461,5,3
10976,P100209,2,2
10976,P100393,3,2
10976,P100408,2,2
10976,P100473,4,3
10977,P100194,6,3
10977,P100204,2,2
10977,P100316,6,3
10977,P100363,6,3
10977,P100386,2,2
10978,P100160,2,2
10978,P100347,2,2
10978,P100353,2,2
10978,P100389,4,3
10978,P100415,3,2
10978,P100432,7,4
10979,P100010,2,2
10979,P100092,2,2
10979,P100158,1,1
10979,P100202,6,3
10979,P100215,2,2
10979,P100418,3,2
10979,P100425,6,3
10980,P100153,2,2
10980,P100303,5,3
10981,P100020,1,1
10981,P100046,3,2
10981,P100207,2,2
10981,P100379,2,2
10981,P100430,1,1
10982,P100017,2,2
10982,P100071,3,2
10982,P100147,2,2
10982,P100468,3,2
10984,P100066,3,2
10984,P100078,4,3
10984,P100091,2,2
10984,P100134,5,3
10984,P100270,5,3
10984,P100372,2,2
10984,P100406,5,3
10984,P100429,1,1
10985,P100033,7,4
10985,P100055,4,3
10985,P100289,1,1
10985,P100399,5,3
10985,P100488,5,3
10986,P100226,4,3
10986,P100353,6,3
10986,P100368,1,1
10986,P100419,3,2
10986,P100422,2,2
10986,P100465,3,2
10987,P100066,1,1
10987,P100090,1,1
10987,P100206,3,2
10987,P100271,5,3
10987,P100329,3,2
10987,P100388,1,1
10987,P100472,2,2
10987,P100473,3,2
10988,P100058,2,2
10988,P100265,4,3
10988,P100335,2,2
10988,P100341,1,1
10988,P100356,5,3
10988,P100432,3,2
10988,P100439,6,3
10988,P100469,6,3
10989,P100015,1,1
10989,P100132,5,3
10989,P100242,3,2
10989,P100460,2,2
10990,P100018,4,3
10990,P100038,3,2
10990,P100109,3,2
10990,P100246,5,3
10990,P100322,4,3
10991,P100094,3,2
10991,P100196,4,3
10991,P100259,4,3
10991,P100278,4,3
10991,P100402,1,1
10992,P100016,3,2
10992,P100376,4,3
10992,P100424,3,2
10993,P100211,2,2
10993,P100323,3,2
10993,P100416,4,3
10993,P100454,1,1
10994,P100021,3,2
10994,P100089,4,3
10994,P100128,4,3
10994,P100269,3,2
10994,P100287,3,2
10994,P100321,3,2
10994,P100390,1,1
10994,P100429,3,2
10995,P100189,4,3
10995,P100234,3,2
10995,P100455,3,2
10996,P100053,2,2
10996,P100252,2,2
10996,P100460,6,3
10996,P100461,3,2
10997,P100056,5,3
10997,P100178,5,3
10997,P100234,1,1
10997,P100444,2,2
10998,P100111,2,2
10998,P100119,6,3
10998,P100125,2,2
10998,P100206,2,2
10998,P100230,2,2
10998,P100362,2,2
10998,P100438,5,3
10999,P100224,5,3
10999,P100225,4,3
10999,P100333,1,1
10999,P100389,2,2
10999,P100416,2,2
